DEPARTAMENTO,ÁREA,SEXO,Total personas de 5 y más años,,,,Uso de computador por tipo de dispositivo,,,,,,,,,,,,,,,Usó computador** en cualquier lugar,,,,,Usó Internet en cualquier lugar y desde cualquier dispositivo,,,,,Usó teléfono celular en cualquier lugar,,,,,Escuchó la señal de radio dentro del hogar,,,,,Usó telefono celular y no tiene celular,,,,,Tiene teléfono celular,,,,,Tenencia de teléfono celular por tipo de dispositivo,,,,,,,,,,,,,
,,,,,,,Usó computador de escritorio en cualquier lugar,,,,,Usó computador portátil en cualquier lugar,,,,,Usó tableta en cualquier lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiene teléfono celular convencional,,,,,Tiene teléfono celular inteligente (smartphone),,,,,Tiene teléfono celular convencional e inteligente (smartphone),,,
,,,TOTAL,IC+- b/,Cve c/,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción
",,HOMBRE,1.220 ,13,""0,5%"",,238,27,""5,7%"",""19,5"",,264,42,""8,1%"",""21,7"",,62,15,""12,0%"",""5,1"",,435,44,""5,2%"",""35,6"",,996,29,""1,5%"",""81,6"",,1.120,22,""1,0%"",""91,8"",,357,29,""4,2%"",""29,3"",,232 ,""23,0"",""5,1%"",""19,0"",,888,24,""1,4%"",""72,8"",,58,11,""10,0%"",""4,7"",,833,28,""1,7%"",""68,2"",,2,2,""57,8%"",""0,2"""
",,MUJER,1.308 ,15,""0,6%"",,241,27,""5,6%"",""18,4"",,275,44,""8,2%"",""21,0"",,48,11,""12,0%"",""3,6"",,458,46,""5,1%"",""35,0"",,1.059,30,""1,5%"",""80,966"",,1.189,23,""1,0%"",""90,9"",,333,33,""5,0%"",""25,5"",,214 ,""21,2"",""5,0%"",""16,4"",,974,24,""1,2%"",""74,5"",,42,11,""13,0%"",""3,2"",,933,26,""1,4%"",""71,4"",,0,1,""98,6%"",""0,0"""
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,132 ,1,""0,6%"",,11,1,""6,7%"",""8,3"",,13,2,""6,9%"",""10,1"",,3,1,""13,7%"",""2,5"",,21,2,""5,3%"",""16,2"",,90,3,""1,9%"",""68,0"",,111,2,""1,1%"",""84,2"",,43,3,""3,9%"",""32,8"",,32 ,""2,6"",""4,3%"",""24,0"",,79,3,""1,9%"",""60,2"",,8,1,""7,6%"",""6,0"",,72,3,""2,1%"",""54,3"",,0,0,""99,7%"",""0,0"""
",,HOMBRE,69 ,1,""0,7%"",,6,1,""8,7%"",""8,7"",,7,1,""9,3%"",""10,2"",,2,1,""18,1%"",""2,3"",,11,2,""6,9%"",""16,0"",,46,2,""2,1%"",""66,7"",,58,2,""1,4%"",""83,4"",,24,2,""4,7%"",""35,4"",,16 ,""1,8"",""5,7%"",""23,3"",,42,2,""2,3%"",""60,2"",,5,1,""8,0%"",""7,0"",,37,2,""2,6%"",""53,2"",,0,0,""99,7%"",""0,0"""
",,MUJER,63 ,1,""0,9%"",,5,1,""9,8%"",""7,9"",,6,1,""7,7%"",""10,1"",,2,1,""17,2%"",""2,7"",,10,1,""6,4%"",""16,4"",,43,2,""2,2%"",""69,4"",,53,1,""1,4%"",""85,1"",,19,2,""4,5%"",""29,9"",,16 ,""1,5"",""5,0%"",""24,8"",,38,2,""2,2%"",""60,3"",,3,1,""12,5%"",""4,8"",,35,2,""2,4%"",""55,5"",,0,0,.,-"
"BOGOTÁ D.C.,TOTAL,TOTAL,7.580 ,42,""0,3%"",,2.328,170,""3,7%"",""30,7"",,2.709,288,""5,4%"",""35,7"",,649,114,""9,0%"",""8,6"",,4.051,285,""3,6%"",""53,4"",,6.508,187,""1,5%"",""85,9"",,7.085,80,""0,6%"",""93,5"",,3.067,171,""2,8%"",""40,5"",,579 ,""64,9"",""5,7%"",""7,6"",,6.506,81,""0,6%"",""85,8"",,399,107,""13,6%"",""5,3"",,6.123,155,""1,3%"",""80,8"",,17,13,""41,1%"",""0,2"""
",,HOMBRE,3.625 ,32,""0,5%"",,1.116,97,""4,4%"",""30,8"",,1.325,152,""5,9%"",""36,6"",,296,62,""10,6%"",""8,2"",,1.935,155,""4,1%"",""53,4"",,3.124,99,""1,6%"",""86,2"",,3.366,55,""0,8%"",""92,9"",,1.500,101,""3,4%"",""41,4"",,299 ,""43,6"",""7,4%"",""8,2"",,3.068,52,""0,9%"",""84,6"",,183,60,""16,6%"",""5,0"",,2.891,89,""1,6%"",""79,8"",,6,6,""46,6%"",""0,2"""
",,MUJER,3.955 ,32,""0,4%"",,1.211,97,""4,1%"",""30,6"",,1.384,151,""5,6%"",""35,0"",,353,67,""9,6%"",""8,9"",,2.116,145,""3,5%"",""53,5"",,3.384,101,""1,5%"",""85,6"",,3.719,45,""0,6%"",""94,0"",,1.568,93,""3,0%"",""39,6"",,281 ,""40,2"",""7,3%"",""7,1"",,3.438,50,""0,7%"",""86,9"",,216,55,""12,9%"",""5,5"",,3.232,83,""1,3%"",""81,7"",,10,9,""47,1%"",""0,3"""
",CABECERA,TOTAL,7.551 ,42,""0,3%"",,2.322,170,""3,7%"",""30,7"",,2.704,288,""5,4%"",""35,8"",,648,114,""9,0%"",""8,6"",,4.042,285,""3,6%"",""53,5"",,6.485,187,""1,5%"",""85,9"",,7.059,80,""0,6%"",""93,5"",,3.054,171,""2,9%"",""40,4"",,575 ,""64,9"",""5,8%"",""7,6"",,6.484,81,""0,6%"",""85,9"",,397,107,""13,7%"",""5,3"",,6.103,155,""1,3%"",""80,8"",,17,13,""41,1%"",""0,2"""
",,HOMBRE,3.610 ,32,""0,5%"",,1.113,97,""4,4%"",""30,8"",,1.322,152,""5,9%"",""36,6"",,295,62,""10,6%"",""8,2"",,1.930,155,""4,1%"",""53,5"",,3.112,99,""1,6%"",""86,2"",,3.353,55,""0,8%"",""92,9"",,1.493,101,""3,5%"",""41,3"",,296 ,""43,6"",""7,5%"",""8,2"",,3.057,52,""0,9%"",""84,7"",,182,60,""16,7%"",""5,0"",,2.881,89,""1,6%"",""79,8"",,6,6,""46,6%"",""0,2"""
",,MUJER,3.941 ,32,""0,4%"",,1.209,97,""4,1%"",""30,7"",,1.381,151,""5,6%"",""35,1"",,353,67,""9,6%"",""8,9"",,2.112,145,""3,5%"",""53,6"",,3.373,101,""1,5%"",""85,582"",,3.706,45,""0,6%"",""94,0"",,1.561,93,""3,1%"",""39,6"",,279 ,""40,2"",""7,4%"",""7,1"",,3.427,50,""0,7%"",""87,0"",,216,55,""12,9%"",""5,5"",,3.222,83,""1,3%"",""81,8"",,10,9,""47,2%"",""0,3"""
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,29 ,0,""0,6%"",,6,1,""5,8%"",""20,7"",,5,1,""9,0%"",""17,6"",,1,0,""17,8%"",""4,3"",,9,1,""5,3%"",""31,8"",,23,1,""1,6%"",""78,4"",,27,1,""1,0%"",""91,1"",,14,1,""3,8%"",""47,6"",,5 ,""0,5"",""5,0%"",""15,8"",,22,0,""1,1%"",""75,3"",,2,0,""7,8%"",""6,6"",,20,1,""1,5%"",""68,7"",,0,0,""68,2%"",""0,1"""
",,HOMBRE,15 ,0,""0,8%"",,3,0,""7,0%"",""21,8"",,3,1,""9,7%"",""17,8"",,1,0,""22,6%"",""3,8"",,5,1,""5,9%"",""31,9"",,12,0,""1,8%"",""78,0"",,14,0,""1,2%"",""91,5"",,7,1,""4,2%"",""47,6"",,3 ,""0,3"",""6,1%"",""17,7"",,11,0,""1,3%"",""73,9"",,1,0,""9,2%"",""6,8"",,10,0,""1,7%"",""67,1"",,0,0,.,-"
",,MUJER,14 ,0,""0,8%"",,3,0,""6,3%"",""19,4"",,2,0,""9,8%"",""17,3"",,1,0,""20,0%"",""4,9"",,5,1,""6,1%"",""31,7"",,11,0,""1,9%"",""78,9"",,13,0,""1,3%"",""90,7"",,7,1,""4,0%"",""47,6"",,2 ,""0,3"",""7,7%"",""13,9"",,11,0,""1,3%"",""76,8"",,1,0,""10,2%"",""6,4"",,10,0,""1,7%"",""70,4"",,0,0,""68,2%"",""0,1"""
"BOLÍVAR,TOTAL,TOTAL,2.086 ,13,""0,3%"",,317,35,""5,6%"",""15,2"",,282,40,""7,2%"",""13,5"",,67,15,""11,4%"",""3,2"",,523,50,""4,8%"",""25,1"",,1.443,39,""1,4%"",""69,2"",,1.806,25,""0,7%"",""86,6"",,890,41,""2,3%"",""42,7"",,379 ,""21,6"",""2,9%"",""18,2"",,1.427,23,""0,8%"",""68,4"",,206,17,""4,3%"",""9,9"",,1.223,32,""1,3%"",""58,6"",,2,2,""35,5%"",""0,1"""
",,HOMBRE,1.034 ,9,""0,5%"",,149,20,""6,9%"",""14,4"",,142,22,""7,8%"",""13,7"",,35,9,""12,6%"",""3,4"",,249,27,""5,6%"",""24,0"",,694,23,""1,7%"",""67,1"",,881,16,""0,9%"",""85,2"",,453,23,""2,6%"",""43,8"",,194 ,""16,5"",""4,3%"",""18,8"",,687,14,""1,1%"",""66,4"",,112,11,""5,0%"",""10,8"",,578,19,""1,7%"",""55,8"",,2,2,""35,5%"",""0,2"""
",,MUJER,1.052 ,10,""0,5%"",,168,19,""5,8%"",""16,0"",,141,20,""7,2%"",""13,4"",,32,9,""13,9%"",""3,0"",,274,26,""4,9%"",""26,0"",,750,22,""1,5%"",""71,3"",,925,15,""0,8%"",""88,0"",,437,23,""2,7%"",""41,6"",,185 ,""13,7"",""3,8%"",""17,6"",,740,14,""1,0%"",""70,3"",,94,10,""5,5%"",""8,9"",,646,17,""1,4%"",""61,4"",,0,0,.,-"
",CABECERA,TOTAL,1.535 ,12,""0,4%"",,280,34,""6,2%"",""18,3"",,248,39,""7,9%"",""16,2"",,59,14,""12,5%"",""3,8"",,453,48,""5,4%"",""29,5"",,1.148,37,""1,6%"",""74,8"",,1.355,23,""0,9%"",""88,3"",,632,41,""3,3%"",""41,2"",,246 ,""19,2"",""4,0%"",""16,0"",,1.109,22,""1,0%"",""72,2"",,127,16,""6,3%"",""8,3"",,984,31,""1,6%"",""64,1"",,2,2,""40,2%"",""0,1"""
",,HOMBRE,747 ,9,""0,6%"",,131,20,""7,7%"",""17,6"",,125,21,""8,6%"",""16,8"",,31,8,""13,8%"",""4,2"",,215,26,""6,3%"",""28,8"",,548,21,""2,0%"",""73,4"",,649,15,""1,2%"",""86,9"",,314,23,""3,7%"",""42,0"",,124 ,""15,1"",""6,2%"",""16,7"",,525,13,""1,3%"",""70,3"",,68,10,""7,4%"",""9,1"",,459,18,""2,0%"",""61,5"",,2,2,""40,2%"",""0,3"""
",,MUJER,789 ,9,""0,6%"",,149,19,""6,4%"",""18,9"",,123,19,""8,0%"",""15,6"",,28,8,""15,3%"",""3,5"",,238,25,""5,4%"",""30,2"",,600,20,""1,7%"",""76,102"",,706,13,""1,0%"",""89,5"",,318,23,""3,7%"",""40,4"",,122 ,""12,3"",""5,2%"",""15,4"",,585,13,""1,1%"",""74,1"",,60,9,""7,8%"",""7,6"",,525,17,""1,6%"",""66,5"",,0,0,.,-"
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,551 ,5,""0,4%"",,36,6,""8,8%"",""6,6"",,34,10,""15,0%"",""6,2"",,8,4,""26,0%"",""1,4"",,69,12,""8,8%"",""12,6"",,295,15,""2,7%"",""53,6"",,451,10,""1,2%"",""81,9"",,258,16,""3,2%"",""46,9"",,133 ,""10,6"",""4,1%"",""24,2"",,317,8,""1,3%"",""57,7"",,78,8,""5,1%"",""14,2"",,240,11,""2,3%"",""43,5"",,0,0,""57,9%"",""0,1"""
",,HOMBRE,288 ,4,""0,6%"",,17,4,""11,5%"",""6,0"",,17,5,""16,3%"",""5,8"",,4,2,""26,8%"",""1,4"",,33,6,""9,6%"",""11,6"",,146,9,""3,2%"",""50,6"",,232,6,""1,4%"",""80,6"",,139,9,""3,3%"",""48,4"",,70 ,""6,8"",""5,0%"",""24,2"",,162,6,""1,8%"",""56,5"",,44,5,""6,0%"",""15,3"",,119,6,""2,7%"",""41,2"",,0,0,""57,9%"",""0,1"""
",,MUJER,263 ,4,""0,7%"",,19,4,""10,0%"",""7,2"",,18,5,""15,5%"",""6,7"",,4,2,""30,6%"",""1,4"",,36,7,""9,4%"",""13,7"",,149,8,""2,8%"",""56,8"",,219,6,""1,4%"",""83,3"",,119,9,""3,7%"",""45,2"",,64 ,""6,4"",""5,1%"",""24,3"",,155,5,""1,7%"",""59,0"",,34,5,""6,8%"",""12,9"",,121,6,""2,6%"",""46,0"",,0,0,.,-"
"BOYACÁ,TOTAL,TOTAL,1.194 ,7,""0,3%"",,224,16,""3,6%"",""18,8"",,287,21,""3,8%"",""24,0"",,27,8,""14,5%"",""2,3"",,412,21,""2,6%"",""34,5"",,811,22,""1,4%"",""67,9"",,1.113,11,""0,5%"",""93,2"",,767,22,""1,5%"",""64,2"",,145 ,""11,1"",""3,9%"",""12,1"",,968,10,""0,5%"",""81,0"",,179,12,""3,4%"",""15,0"",,790,15,""0,9%"",""66,2"",,1,1,""31,1%"",""0,1"""
",,HOMBRE,585 ,6,""0,5%"",,113,11,""4,8%"",""19,2"",,137,12,""4,6%"",""23,4"",,13,4,""14,5%"",""2,3"",,201,13,""3,3%"",""34,3"",,399,14,""1,8%"",""68,1"",,541,8,""0,7%"",""92,4"",,374,13,""1,8%"",""63,9"",,71 ,""7,8"",""5,6%"",""12,1"",,470,7,""0,7%"",""80,3"",,90,7,""4,0%"",""15,3"",,381,9,""1,2%"",""65,1"",,1,1,""43,0%"",""0,2"""
",,MUJER,609 ,5,""0,4%"",,111,9,""4,3%"",""18,3"",,150,12,""4,1%"",""24,6"",,14,5,""19,1%"",""2,3"",,211,12,""3,0%"",""34,6"",,412,12,""1,4%"",""67,7"",,572,7,""0,6%"",""93,9"",,393,12,""1,6%"",""64,6"",,74 ,""7,6"",""5,2%"",""12,1"",,498,7,""0,7%"",""81,7"",,89,7,""4,3%"",""14,7"",,409,9,""1,2%"",""67,1"",,0,0,""46,1%"",""0,1"""
",CABECERA,TOTAL,735 ,5,""0,4%"",,172,15,""4,3%"",""23,4"",,241,20,""4,3%"",""32,8"",,24,8,""16,4%"",""3,2"",,327,19,""3,0%"",""44,5"",,563,19,""1,7%"",""76,6"",,697,7,""0,5%"",""94,9"",,444,19,""2,2%"",""60,4"",,79 ,""8,4"",""5,4%"",""10,8"",,618,8,""0,6%"",""84,1"",,76,10,""6,8%"",""10,4"",,543,12,""1,1%"",""73,9"",,1,1,""38,0%"",""0,1"""
",,HOMBRE,348 ,4,""0,7%"",,85,10,""5,9%"",""24,5"",,114,11,""5,1%"",""32,9"",,12,4,""16,3%"",""3,3"",,157,11,""3,7%"",""45,3"",,270,11,""2,1%"",""77,6"",,326,5,""0,8%"",""93,7"",,209,11,""2,7%"",""60,2"",,41 ,""6,4"",""8,1%"",""11,7"",,285,5,""1,0%"",""82,0"",,34,5,""7,9%"",""9,6"",,252,7,""1,4%"",""72,5"",,1,1,""58,5%"",""0,2"""
",,MUJER,387 ,4,""0,5%"",,87,9,""5,1%"",""22,4"",,127,11,""4,6%"",""32,7"",,12,5,""21,4%"",""3,1"",,170,11,""3,3%"",""43,8"",,293,10,""1,7%"",""75,596"",,372,5,""0,7%"",""96,0"",,234,10,""2,2%"",""60,5"",,39 ,""5,6"",""7,4%"",""10,0"",,333,5,""0,8%"",""86,0"",,43,7,""7,9%"",""11,0"",,291,8,""1,4%"",""75,1"",,0,0,""52,3%"",""0,1"""
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,460 ,4,""0,5%"",,52,6,""5,7%"",""11,4"",,46,8,""9,0%"",""9,9"",,4,2,""21,2%"",""0,8"",,85,10,""6,1%"",""18,4"",,249,13,""2,7%"",""54,1"",,416,8,""1,0%"",""90,4"",,324,12,""1,9%"",""70,4"",,66 ,""7,2"",""5,6%"",""14,3"",,350,6,""0,9%"",""76,1"",,103,8,""3,8%"",""22,4"",,247,9,""1,8%"",""53,8"",,0,1,""54,2%"",""0,1"""
",,HOMBRE,238 ,3,""0,7%"",,27,4,""7,4%"",""11,5"",,23,5,""11,3%"",""9,6"",,2,1,""26,8%"",""0,8"",,43,6,""7,2%"",""18,2"",,129,8,""3,3%"",""54,2"",,215,6,""1,3%"",""90,7"",,164,8,""2,4%"",""69,2"",,30 ,""4,5"",""7,5%"",""12,8"",,185,4,""1,2%"",""77,9"",,56,5,""4,7%"",""23,7"",,129,6,""2,3%"",""54,4"",,0,0,""62,7%"",""0,2"""
",,MUJER,222 ,3,""0,7%"",,25,4,""8,0%"",""11,2"",,23,4,""9,7%"",""10,3"",,2,1,""32,7%"",""0,8"",,41,6,""7,2%"",""18,6"",,120,7,""2,8%"",""53,9"",,200,5,""1,2%"",""90,1"",,159,7,""2,3%"",""71,7"",,35 ,""5,1"",""7,4%"",""15,9"",,165,4,""1,2%"",""74,2"",,47,4,""4,4%"",""21,1"",,118,5,""2,0%"",""53,2"",,0,0,""96,4%"",""0,0"""
"CALDAS,TOTAL,TOTAL,995 ,7,""0,3%"",,159,17,""5,6%"",""15,9"",,247,26,""5,4%"",""24,8"",,34,9,""13,6%"",""3,4"",,353,27,""3,9%"",""35,5"",,763,19,""1,2%"",""76,6"",,924,11,""0,6%"",""92,9"",,584,21,""1,8%"",""58,7"",,92 ,""9,4"",""5,2%"",""9,3"",,832,9,""0,6%"",""83,6"",,71,10,""7,0%"",""7,1"",,765,13,""0,8%"",""76,8"",,3,3,""51,4%"",""0,3"""
",,HOMBRE,479 ,5,""0,5%"",,77,11,""7,1%"",""16,1"",,121,14,""6,0%"",""25,4"",,17,5,""15,9%"",""3,6"",,171,14,""4,3%"",""35,8"",,359,10,""1,4%"",""74,9"",,438,8,""0,9%"",""91,5"",,272,13,""2,4%"",""56,7"",,45 ,""6,8"",""7,7%"",""9,4"",,393,7,""0,9%"",""82,1"",,39,6,""7,5%"",""8,2"",,355,8,""1,1%"",""74,2"",,1,2,""68,1%"",""0,3"""
",,MUJER,516 ,4,""0,4%"",,82,9,""5,8%"",""15,8"",,126,14,""5,9%"",""24,4"",,17,5,""15,2%"",""3,2"",,182,15,""4,1%"",""35,3"",,404,11,""1,4%"",""78,2"",,486,7,""0,7%"",""94,1"",,312,12,""2,0%"",""60,4"",,47 ,""6,2"",""6,7%"",""9,2"",,439,6,""0,7%"",""85,0"",,31,6,""9,1%"",""6,0"",,409,7,""0,9%"",""79,3"",,2,2,""49,9%"",""0,3"""
",CABECERA,TOTAL,773 ,6,""0,4%"",,142,17,""6,2%"",""18,3"",,227,26,""5,8%"",""29,4"",,32,9,""14,4%"",""4,1"",,319,26,""4,2%"",""41,3"",,631,17,""1,4%"",""81,7"",,727,10,""0,7%"",""94,1"",,439,20,""2,3%"",""56,8"",,69 ,""8,8"",""6,5%"",""8,9"",,658,8,""0,6%"",""85,2"",,47,9,""10,1%"",""6,1"",,614,12,""1,0%"",""79,5"",,3,3,""51,8%"",""0,4"""
",,HOMBRE,362 ,4,""0,6%"",,69,10,""7,8%"",""19,0"",,112,14,""6,4%"",""31,0"",,16,5,""16,9%"",""4,5"",,155,14,""4,7%"",""42,8"",,293,9,""1,5%"",""80,9"",,337,7,""1,0%"",""93,1"",,199,12,""3,0%"",""55,1"",,33 ,""6,2"",""9,5%"",""9,2"",,304,6,""1,1%"",""84,0"",,25,5,""11,0%"",""6,8"",,280,7,""1,3%"",""77,5"",,1,2,""68,1%"",""0,4"""
",,MUJER,411 ,4,""0,5%"",,73,9,""6,3%"",""17,8"",,115,14,""6,3%"",""28,0"",,16,5,""16,0%"",""3,8"",,164,14,""4,5%"",""39,9"",,339,11,""1,6%"",""82,348"",,391,6,""0,8%"",""95,0"",,240,11,""2,4%"",""58,3"",,36 ,""5,8"",""8,3%"",""8,7"",,355,5,""0,8%"",""86,3"",,23,5,""12,0%"",""5,5"",,334,7,""1,1%"",""81,1"",,2,2,""50,5%"",""0,4"""
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,222 ,2,""0,6%"",,17,4,""11,3%"",""7,6"",,20,4,""9,9%"",""9,0"",,2,1,""24,4%"",""1,0"",,34,5,""7,7%"",""15,5"",,131,8,""3,1%"",""59,0"",,197,4,""1,1%"",""88,6"",,145,8,""2,8%"",""65,2"",,23 ,""3,4"",""7,5%"",""10,5"",,174,4,""1,1%"",""78,1"",,23,3,""6,4%"",""10,4"",,151,4,""1,5%"",""67,7"",,0,0,""99,0%"",""0,0"""
",,HOMBRE,117 ,2,""0,9%"",,8,2,""15,2%"",""7,1"",,9,2,""12,3%"",""8,0"",,1,1,""34,3%"",""1,0"",,16,3,""9,9%"",""13,9"",,66,5,""3,8%"",""56,3"",,101,3,""1,7%"",""86,5"",,72,5,""3,5%"",""61,8"",,12 ,""2,8"",""11,9%"",""10,1"",,90,3,""1,6%"",""76,4"",,15,2,""8,4%"",""12,5"",,75,3,""2,1%"",""63,9"",,0,0,.,-"
",,MUJER,105 ,2,""0,9%"",,8,2,""14,4%"",""8,1"",,11,3,""12,6%"",""10,1"",,1,1,""31,5%"",""0,9"",,18,3,""8,9%"",""17,2"",,65,4,""3,2%"",""61,9"",,95,2,""1,2%"",""90,8"",,72,4,""2,9%"",""68,9"",,11 ,""2,2"",""9,8%"",""10,8"",,84,2,""1,3%"",""80,0"",,8,2,""9,9%"",""8,0"",,76,3,""1,8%"",""72,0"",,0,0,""99,0%"",""0,0"""
"CAQUETÁ,TOTAL,TOTAL,386 ,3,""0,4%"",,45,5,""6,0%"",""11,6"",,52,7,""6,9%"",""13,5"",,4,1,""17,3%"",""1,0"",,82,8,""4,9%"",""21,2"",,279,10,""1,8%"",""72,3"",,341,7,""1,1%"",""88,5"",,171,11,""3,4%"",""44,3"",,62 ,""5,1"",""4,2%"",""16,2"",,279,6,""1,0%"",""72,3"",,38,4,""4,9%"",""10,0"",,242,7,""1,5%"",""62,8"",,2,1,""23,1%"",""0,5"""
",,HOMBRE,192 ,2,""0,7%"",,23,4,""7,7%"",""12,1"",,26,4,""8,6%"",""13,3"",,2,1,""21,8%"",""1,2"",,41,5,""6,1%"",""21,5"",,139,5,""2,0%"",""72,6"",,170,4,""1,2%"",""88,5"",,86,6,""3,8%"",""44,8"",,33 ,""3,7"",""5,8%"",""17,3"",,137,4,""1,3%"",""71,3"",,20,2,""6,3%"",""10,2"",,118,4,""1,7%"",""61,7"",,1,1,""28,2%"",""0,6"""
",,MUJER,194 ,2,""0,6%"",,22,3,""7,1%"",""11,2"",,26,4,""7,7%"",""13,6"",,2,1,""23,3%"",""0,8"",,41,4,""5,6%"",""20,9"",,140,6,""2,1%"",""72,0"",,171,4,""1,3%"",""88,4"",,85,6,""3,6%"",""43,8"",,29 ,""3,2"",""5,6%"",""15,1"",,142,3,""1,2%"",""73,3"",,19,2,""5,9%"",""9,8"",,124,4,""1,8%"",""63,9"",,1,0,""29,6%"",""0,4"""
",CABECERA,TOTAL,258 ,2,""0,5%"",,40,5,""6,4%"",""15,4"",,44,7,""7,9%"",""17,0"",,3,1,""19,3%"",""1,4"",,70,8,""5,5%"",""27,0"",,193,8,""2,2%"",""74,7"",,232,6,""1,2%"",""89,9"",,106,12,""5,9%"",""40,9"",,37 ,""4,1"",""5,6%"",""14,3"",,195,4,""1,1%"",""75,6"",,26,3,""6,1%"",""10,2"",,171,6,""1,8%"",""66,1"",,2,1,""23,6%"",""0,7"""
",,HOMBRE,123 ,2,""0,8%"",,20,3,""8,3%"",""16,3"",,22,4,""9,8%"",""17,5"",,2,1,""24,4%"",""1,7"",,35,5,""6,8%"",""28,3"",,93,5,""2,5%"",""75,5"",,111,3,""1,4%"",""89,8"",,50,6,""6,7%"",""40,2"",,21 ,""2,8"",""7,1%"",""16,6"",,90,2,""1,4%"",""73,1"",,12,2,""8,2%"",""9,5"",,80,3,""2,1%"",""64,6"",,1,1,""28,6%"",""0,9"""
",,MUJER,135 ,2,""0,7%"",,20,3,""7,5%"",""14,6"",,22,4,""8,4%"",""16,5"",,1,1,""25,6%"",""1,1"",,35,4,""6,1%"",""25,9"",,100,5,""2,5%"",""73,895"",,122,4,""1,6%"",""90,0"",,56,6,""5,8%"",""41,6"",,16 ,""2,7"",""8,3%"",""12,2"",,105,3,""1,3%"",""77,8"",,15,2,""7,2%"",""10,8"",,91,4,""2,1%"",""67,6"",,1,0,""30,4%"",""0,6"""
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,127 ,2,""0,9%"",,5,2,""15,5%"",""4,0"",,8,2,""13,0%"",""6,3"",,0,0,""27,2%"",""0,4"",,12,2,""10,1%"",""9,4"",,86,5,""2,9%"",""67,5"",,109,4,""2,0%"",""85,6"",,65,7,""5,1%"",""51,3"",,25 ,""3,1"",""6,3%"",""20,0"",,84,4,""2,3%"",""65,6"",,12,2,""8,0%"",""9,6"",,71,3,""2,5%"",""56,0"",,0,0,""72,1%"",""0,0"""
",,HOMBRE,69 ,2,""1,1%"",,3,1,""20,0%"",""4,4"",,4,1,""16,3%"",""5,7"",,0,0,""32,2%"",""0,4"",,6,2,""13,2%"",""9,4"",,46,3,""3,1%"",""67,3"",,59,2,""2,0%"",""86,3"",,36,4,""5,5%"",""53,2"",,13 ,""2,5"",""10,3%"",""18,4"",,47,3,""3,0%"",""67,9"",,8,2,""9,9%"",""11,5"",,39,2,""3,0%"",""56,5"",,0,0,""98,8%"",""0,0"""
",,MUJER,59 ,2,""1,3%"",,2,1,""18,7%"",""3,5"",,4,2,""19,4%"",""7,0"",,0,0,""48,7%"",""0,3"",,6,2,""15,0%"",""9,4"",,40,3,""3,6%"",""67,7"",,50,2,""2,4%"",""84,7"",,29,3,""5,3%"",""49,1"",,13 ,""1,8"",""7,1%"",""21,8"",,37,2,""2,7%"",""62,8"",,4,1,""9,5%"",""7,3"",,33,2,""3,4%"",""55,6"",,0,0,""99,6%"",""0,0"""
"CASANARE,TOTAL,TOTAL,410 ,3,""0,3%"",,82,7,""4,4%"",""20,0"",,66,8,""6,2%"",""16,0"",,8,2,""15,5%"",""1,9"",,125,10,""4,0%"",""30,4"",,310,8,""1,3%"",""75,8"",,376,4,""0,5%"",""91,9"",,119,8,""3,4%"",""28,9"",,62 ,""4,4"",""3,6%"",""15,2"",,314,4,""0,6%"",""76,7"",,41,5,""6,3%"",""10,0"",,273,6,""1,2%"",""66,7"",,0,0,""69,4%"",""0,0"""
",,HOMBRE,206 ,2,""0,5%"",,39,4,""5,2%"",""19,1"",,33,5,""7,1%"",""15,9"",,3,1,""18,5%"",""1,6"",,61,5,""4,4%"",""29,7"",,153,5,""1,6%"",""74,5"",,188,3,""0,8%"",""91,1"",,61,4,""3,6%"",""29,5"",,32 ,""3,2"",""5,1%"",""15,6"",,156,3,""0,8%"",""75,5"",,22,3,""6,5%"",""10,6"",,134,4,""1,3%"",""65,0"",,0,0,""98,7%"",""0,0"""
",,MUJER,204 ,2,""0,5%"",,43,4,""5,2%"",""20,9"",,33,5,""7,1%"",""16,1"",,5,2,""18,5%"",""2,2"",,64,6,""4,6%"",""31,2"",,157,4,""1,4%"",""77,0"",,189,2,""0,7%"",""92,6"",,58,5,""4,2%"",""28,4"",,30 ,""2,6"",""4,4%"",""14,8"",,159,2,""0,8%"",""77,8"",,19,3,""8,0%"",""9,3"",,140,4,""1,4%"",""68,5"",,0,0,""95,0%"",""0,0"""
